,u-g,g-r,r-i,i-z,ecc,m4_u,m4_g,m4_r,m4_i,m4_z,petroR50_u,petroR50_r,petroR50_z,petroR90_u,petroR90_r,petroR90_z,class
0,1.4529299999999985,0.6336800000000018,0.4020800000000015,0.2657299999999978,0.3909295,2.110849,2.15626,2.143514,2.23404,2.247642,1.666188,1.683902,1.375343,3.026231,3.700802,3.074833,merger
1,1.569720000000002,0.63443,0.347529999999999,0.1519700000000003,0.9153405,2.352859,2.43382,2.471458,2.509777,2.51717,9.588296,8.813774,7.456224,21.64546,22.48861,20.1885,spiral
2,1.4647500000000022,0.5540499999999984,0.3616500000000009,0.1978100000000004,0.5403817,1.827454,2.003867,2.121698,2.175802,2.234748,4.358751,4.622508,4.221008,8.496148,9.563267,9.114655,spiral
3,1.950800000000001,0.8894899999999986,0.4056100000000011,0.3200199999999995,0.8957706,2.444309,2.463624,2.439433,2.424131,2.404567,7.495163,5.190655,4.992559,21.04732,15.8792,14.78244,elliptical
4,2.0392399999999995,1.0321399999999985,0.4292600000000011,0.3503500000000006,0.9067104,2.338428,2.368874,2.358188,2.397348,2.364135,2.464064,2.392333,2.247,8.777987,7.884397,7.387922,elliptical
5,1.212489999999999,0.5394900000000007,0.3011499999999998,0.1980000000000004,0.8499998,2.100381,2.075309,2.196082,2.246083,2.284091,4.943053,4.748805,4.419744,8.381482,9.26237,8.60141,spiral
6,1.8958700000000024,1.0083899999999986,0.4425300000000014,0.3416899999999998,0.5999927,0.5816889,2.346116,2.397904,2.439518,2.487684,3.605732,2.696167,2.436285,9.204205,6.226351,5.371861,merger
7,1.0485099999999967,0.4547200000000018,0.2788599999999981,0.1765300000000014,0.8700823,2.117448,2.154735,2.216294,2.210281,2.194319,2.412288,2.629987,2.5743,6.934568,6.707078,6.64215,merger
8,1.4721599999999988,0.6699699999999993,0.4162800000000004,0.2515499999999999,0.4622407,2.103678,2.098292,2.149203,2.160559,2.173477,4.482253,3.875682,3.361826,10.80849,8.650503,6.975857,merger
9,1.9215599999999995,0.892100000000001,0.41479,0.3401800000000001,0.6417344,2.315538,2.375263,2.377019,2.412296,2.381966,3.291281,2.87909,2.699327,9.854131,9.848104,9.654462,elliptical
10,1.8870000000000005,0.9138899999999984,0.4296600000000001,0.3358500000000006,0.8934712,2.481992,2.398008,2.375516,2.399675,2.371947,3.969231,2.963279,2.775381,9.591641,9.138606,8.750672,elliptical
11,1.3492699999999989,0.6749099999999988,0.3594100000000004,0.2511500000000009,0.8999009,1.980732,2.17077,2.393546,2.503357,2.607085,8.084057,6.844037,6.799947,16.85973,13.19608,14.33373,spiral
12,1.472100000000001,0.6825200000000002,0.3648100000000003,0.2816999999999989,0.8605025,1.938927,2.187377,2.423657,2.464966,2.473414,3.823733,3.442721,3.218964,6.355387,6.86369,6.406072,spiral
13,1.9253600000000013,0.8112199999999987,0.3803199999999993,0.2720500000000001,0.6396433,2.348456,2.584063,2.526314,2.46597,2.449172,2.453202,2.433371,2.30437,5.290019,5.500206,5.262755,merger
14,1.5063899999999997,0.7772500000000004,0.3616099999999989,0.27867,0.6882419,2.124739,2.248959,2.457703,2.513146,2.605175,7.239414,5.552403,5.546902,16.85885,11.32253,12.51345,spiral
15,1.060220000000001,0.4180500000000009,0.2848299999999995,0.0747400000000002,0.8831819,2.294729,2.555076,2.557436,2.52315,2.402904,3.545571,4.151544,3.219346,6.839201,9.15344,7.787942,spiral
16,1.8561300000000005,0.930559999999998,0.4098500000000005,0.3513599999999997,0.8384337,2.275802,2.357338,2.367767,2.388326,2.386678,4.380874,3.693765,3.56004,14.22445,12.58132,12.10643,elliptical
17,1.7589199999999998,0.8084499999999988,0.4101100000000013,0.2823699999999984,0.7695855,2.390742,2.38151,2.390103,2.382688,2.375574,5.192441,3.92009,3.768394,15.0961,13.46257,13.05396,elliptical
18,2.0061300000000006,0.8975100000000005,0.3957899999999998,0.2982499999999994,0.8448623,2.385982,2.412815,2.423399,2.425052,2.398874,5.72248,3.911338,3.704077,14.29299,13.06833,12.73366,elliptical
19,1.78951,0.80762,0.3252700000000015,0.2974999999999994,0.7338234,2.407606,2.36221,2.331099,2.349835,2.34104,5.540525,5.115775,4.069967,16.79769,13.60812,10.85539,merger
20,1.85721,0.8305199999999999,0.4250099999999985,0.2760300000000004,0.8000523,2.46028,2.480377,2.468026,2.463975,2.454551,13.04577,11.44199,10.36823,39.98211,36.02186,34.1893,elliptical
21,1.8745000000000007,1.00868,0.4258499999999987,0.3411800000000013,0.8157371,2.358852,2.430175,2.411882,2.427287,2.41181,8.322834,5.22114,4.415567,21.87016,17.67168,15.0305,elliptical
22,1.7897800000000004,0.8927699999999987,0.5036000000000005,0.3438099999999995,0.8536487,2.444682,2.413343,2.456754,2.473223,2.44045,3.205834,3.339742,2.626228,6.672235,9.661751,7.845277,merger
23,1.2269700000000014,0.4966799999999978,0.2782100000000014,0.1682900000000007,0.7499405,2.569137,2.465955,2.427481,2.406648,2.387648,5.903994,5.301757,3.366545,11.49358,11.59376,6.369151,spiral
24,1.0343300000000006,0.5835399999999993,0.36266,0.2109100000000001,0.8597836,2.49294,2.593929,2.592173,2.625249,2.591556,2.980072,2.808382,2.336223,6.568023,6.453296,5.181234,spiral
25,1.8793299999999995,0.8250899999999994,0.3721600000000009,0.3139099999999999,0.5706223,2.079395,2.244621,2.194952,2.188351,2.241918,1.258734,1.38744,1.284594,3.199029,3.888708,3.647327,merger
26,1.90822,0.8634699999999995,0.3646200000000004,0.3043399999999998,0.8262298,2.357507,2.371437,2.371924,2.40599,2.39431,2.219115,3.570417,3.129067,7.389687,11.64439,10.47237,merger
27,1.9638199999999983,0.9197299999999996,0.4417100000000005,0.3125599999999995,0.7644914,2.426903,2.431451,2.450002,2.460806,2.437515,3.396195,2.908666,2.680825,10.39881,9.693644,9.273183,elliptical
28,1.89035,0.819700000000001,0.3957699999999988,0.3221100000000003,0.7218443,2.353451,2.364331,2.376822,2.373559,2.359071,3.975041,3.094147,2.927671,11.9021,10.14359,9.887959,elliptical
29,1.3543500000000002,0.7112100000000012,0.5394299999999994,0.1816899999999996,0.6776694,2.343429,2.337867,2.312061,2.329861,2.303112,2.99309,2.264918,1.909138,8.072305,6.418937,5.607967,merger
30,1.750119999999999,0.7042300000000008,0.3643299999999989,0.2314400000000009,0.6605056,2.384608,2.382516,2.368476,2.383172,2.387393,4.021556,3.757374,3.575038,12.85605,12.50728,12.32038,elliptical
31,1.7132499999999986,0.9169300000000008,0.5135900000000007,0.375589999999999,0.3047244,2.372763,2.054343,2.119545,2.161602,2.178985,2.162719,1.565298,1.592703,4.201394,4.113561,4.415794,merger
32,1.1082900000000002,0.4317799999999998,0.2767200000000009,0.1310299999999991,0.8168759,2.177066,2.287007,2.334932,2.323045,2.400609,4.151739,4.322914,4.047377,6.737121,8.709161,7.595889,spiral
33,1.8504299999999996,0.7983899999999995,0.4111100000000007,0.2368499999999986,0.5351443,2.391511,2.410604,2.406603,2.424944,2.410351,4.731027,5.356363,4.834811,16.41583,18.69764,17.69581,elliptical
34,1.90255,0.8293299999999988,0.4217900000000014,0.3105700000000002,0.8784615,2.448312,2.431187,2.420706,2.395556,2.440646,6.124028,5.52269,5.353098,17.60467,16.29025,15.92954,elliptical
35,1.5924699999999987,0.8631899999999995,0.3767899999999997,0.3294400000000017,0.8728981,0.5438812,2.233609,2.383061,2.41666,2.48616,2.924442,3.466612,3.914021,4.570795,7.291085,8.807073,spiral
36,1.8653999999999973,1.075490000000002,0.4191099999999998,0.3639899999999993,0.845067,2.331652,2.396686,2.40482,2.414394,2.418044,2.051883,2.617781,2.504182,4.374397,8.096287,8.564918,elliptical
37,1.7017500000000003,0.7654699999999988,0.3717400000000008,0.3331499999999998,0.8686118,2.238663,2.623766,2.567091,2.574923,2.567216,11.26827,9.682164,9.405409,23.06271,21.39675,22.40443,spiral
38,0.8218999999999994,0.419360000000001,0.3422599999999995,0.2057500000000001,0.6998129,2.116383,2.093494,2.095736,2.120825,2.127088,3.970297,4.319703,3.935073,13.36602,12.72054,11.98493,merger
39,1.092369999999999,0.54345,0.3541300000000014,0.1840200000000003,0.6071323,2.393683,2.431448,2.508439,2.544037,2.537546,2.973714,2.738492,2.10348,5.947423,6.167646,4.320204,spiral
40,1.984490000000001,0.9453499999999976,0.4162800000000022,0.3324699999999989,0.9746734,2.382701,2.468084,2.481018,2.474482,2.479774,4.245096,3.66807,3.51212,15.31925,11.46084,11.13788,elliptical
41,0.8182000000000009,0.2289900000000013,0.2488399999999995,0.0965399999999991,0.4094362,2.198646,2.321779,2.396614,2.405519,2.373434,2.197244,3.540923,3.330609,8.482684,9.57312,8.895269,merger
42,1.84545,0.8986899999999984,0.4322700000000008,0.3081300000000002,0.5682275,2.19071,2.310331,2.316183,2.28205,2.313047,1.712082,1.663163,1.560406,6.267002,5.359485,5.254632,merger
43,1.7017599999999984,0.7409400000000002,0.4008199999999995,0.2909000000000006,0.569064,2.088032,2.231717,2.306727,2.348226,2.341051,6.274889,6.493618,6.213332,13.41832,14.32926,13.48824,spiral
44,1.33324,0.7036100000000012,0.3665999999999982,0.267100000000001,0.6665056,2.036027,2.106161,2.284671,2.339318,2.361116,4.880836,4.103659,3.748782,9.431236,8.418779,7.79334,spiral
45,1.99338,0.8825699999999994,0.4220300000000012,0.3143499999999992,0.6689536,2.420928,2.503071,2.438525,2.41628,2.381931,3.553281,4.636871,4.265003,8.179732,12.64082,11.48139,merger
46,1.365829999999999,0.7992300000000014,0.3967500000000008,0.3176799999999993,0.4499284,2.304231,2.291373,2.297353,2.322092,2.324138,3.897295,3.073579,2.745898,7.641597,6.911634,7.199482,spiral
47,1.2925000000000004,0.7171999999999983,0.3721200000000007,0.2527799999999995,0.7824368,2.263781,2.532413,2.632492,2.58355,2.565056,9.986281,7.453878,5.998318,20.66862,14.81728,11.88521,spiral
48,1.8769900000000028,0.8459499999999984,0.3893400000000007,0.2965299999999988,0.5326071,2.317108,2.372314,2.369607,2.367765,2.339614,2.031513,2.885416,2.514766,4.874871,7.888736,7.314715,merger
49,0.7438199999999995,0.2132400000000025,0.2785999999999973,-0.0080299999999979,0.5125352,2.11397,2.089938,2.170397,2.141852,2.149977,1.907477,1.953465,1.906009,4.143935,4.618678,4.496402,merger
50,1.36383,0.7958299999999987,0.3942599999999991,0.2157800000000005,0.9275872,1.790186,2.135755,2.313493,2.405625,2.516606,4.626054,5.332902,3.970801,6.97718,9.988969,7.053171,spiral
51,1.9812800000000017,0.8538299999999985,0.3677700000000001,0.2992800000000013,0.5574476,2.365175,2.364479,2.360369,2.369729,2.35248,1.67509,2.08728,1.741247,3.899389,6.606841,5.580015,merger
52,2.2139300000000013,1.427069999999997,0.4792200000000015,0.3115300000000012,0.9301968,1.81326,2.399239,2.406067,2.417775,2.374101,-9999.0,2.037593,1.752191,-9999.0,6.226919,5.00793,elliptical
53,2.048919999999999,0.97513,0.5052699999999994,0.3664299999999993,0.6380215,1.714964,2.170449,2.323423,2.417066,2.490754,2.610625,3.958434,3.494907,4.31298,8.967945,7.372232,merger
54,2.004579999999999,0.987169999999999,0.4079100000000011,0.3190499999999989,0.635923,2.428283,2.431273,2.453199,2.446728,2.404827,6.066125,5.145403,4.197235,15.91314,17.51675,15.41173,elliptical
55,1.704909999999998,0.8447099999999992,0.4062200000000011,0.3258600000000005,0.6485063,2.317214,2.452959,2.499299,2.516333,2.467733,5.601986,3.378579,3.20747,13.795,7.959353,8.347035,spiral
56,1.029119999999999,0.3624100000000005,0.2493799999999986,0.2044800000000002,0.6849301,2.19831,2.314998,2.415999,2.448965,2.452657,5.780734,5.512934,5.329898,12.49301,12.47856,13.11219,spiral
57,1.99258,0.8892200000000017,0.4430899999999997,0.3380100000000006,0.9701105,2.298151,2.349161,2.358064,2.350884,2.344679,3.346446,2.691642,2.464555,10.90341,9.487433,9.079796,elliptical
58,1.3511999999999986,0.5893800000000002,0.3268000000000004,0.2169699999999998,0.8199207,2.007693,2.181363,2.292794,2.314773,2.377337,5.595064,5.414492,4.819331,9.703016,10.97604,9.430712,spiral
59,1.2942699999999974,0.8536099999999998,0.4886000000000017,0.2373600000000006,0.604212,2.269327,2.333503,2.353416,2.376278,2.336129,5.913895,3.994071,2.857255,16.07405,9.145452,7.223488,merger
60,1.9449900000000009,0.8770199999999981,0.4000400000000006,0.2893799999999995,0.7821317,2.376457,2.370467,2.38178,2.387929,2.366322,2.874801,2.492663,2.406012,8.959517,8.272216,8.081327,elliptical
61,1.1686499999999995,0.5054499999999997,0.3834999999999997,0.1563300000000005,0.7656051,0.8204387,1.837226,1.781253,1.785556,1.771321,3.152956,4.045813,3.920856,6.070121,7.104168,6.747948,merger
62,1.116819999999997,0.5036800000000028,0.5337599999999991,0.1146899999999995,0.3999828,2.385012,2.512392,2.558093,2.594118,2.523211,2.789794,3.046206,2.850048,6.34727,7.826622,7.178288,merger
63,1.6637400000000009,0.7894900000000007,0.4206500000000002,0.2834199999999995,0.5888044,1.802139,2.163192,2.235926,2.26854,2.28833,2.964004,3.942762,3.655106,4.889751,10.12132,9.216297,merger
64,1.7280399999999982,0.7503700000000002,0.3971900000000001,0.3050699999999988,0.7499355,2.044583,2.343857,2.561048,2.631199,2.730472,6.734961,5.59626,4.976887,14.98146,12.15911,11.20279,spiral
65,1.4619700000000009,0.6558100000000007,0.3879199999999994,0.2140599999999999,0.7583616,0.5967759,2.085139,2.174111,2.209672,2.280099,3.615323,4.346037,4.080322,6.621025,8.860339,8.410826,spiral
66,1.940260000000002,0.943179999999998,0.4249400000000012,0.357899999999999,0.7993795,2.455144,2.403776,2.381384,2.411253,2.390252,5.998865,4.162837,3.88133,17.77625,14.42173,13.5147,elliptical
67,0.7304999999999993,0.3734499999999983,0.2604100000000002,0.1294900000000005,0.4908374,2.033616,2.260072,2.22855,2.237833,2.223019,2.839233,3.58631,3.570563,10.78166,11.52296,11.60348,merger
68,1.7894499999999989,0.8075900000000011,0.3916199999999996,0.3444099999999999,0.8691855,2.384977,2.35168,2.33442,2.316629,2.316211,5.95521,5.477959,5.140798,19.2264,19.56314,19.67054,elliptical
69,1.2991899999999994,0.5387800000000009,0.2982699999999987,0.2198299999999999,0.8456243,2.298614,2.381647,2.432155,2.453466,2.449629,8.278754,8.741995,8.791241,17.98006,22.651,25.07314,spiral
70,1.3580799999999975,0.4012600000000006,0.2334099999999992,0.0468400000000031,0.6199097,2.206121,2.300879,2.325186,2.331575,2.325462,3.049127,4.622136,4.832054,8.183858,10.8976,11.5965,merger
71,1.19107,0.5672999999999995,0.3093400000000024,0.2254199999999979,0.7498994,1.897054,1.9784,2.050208,2.084193,2.082854,3.846545,3.847533,3.69591,6.839263,6.80119,6.405158,spiral
72,1.2789499999999985,0.6071100000000005,0.3571099999999987,0.2551300000000012,0.4543553,2.100321,2.151605,2.265351,2.336313,2.437366,7.977013,6.349555,6.080998,17.78275,13.72479,14.38165,spiral
73,1.0219099999999983,0.5378000000000007,0.4508399999999994,0.1807100000000012,0.4549717,2.305022,2.428358,2.380123,2.383174,2.38416,2.062088,2.462191,2.148002,8.890176,7.009041,6.374665,merger
74,2.0587599999999995,1.1671600000000026,0.4531099999999988,0.3444199999999995,0.7978799,2.313888,2.4316,2.426149,2.42987,2.436303,3.710289,3.744875,3.313678,6.267799,11.49,10.57518,elliptical
75,1.662420000000001,0.8559399999999986,0.379150000000001,0.3052200000000002,0.7696091,2.430395,2.384218,2.401597,2.419098,2.384554,4.416141,3.404222,3.35222,12.96924,10.6487,10.49335,elliptical
76,1.4649599999999978,0.5790199999999999,0.3606200000000008,0.2673799999999993,0.6539531,2.227588,2.208161,2.219867,2.219876,2.211575,1.467169,1.799988,1.498842,5.374623,7.034762,6.214482,merger
77,1.4784000000000006,0.7255500000000001,0.3966600000000007,0.2717399999999994,0.5893165,2.249868,2.376472,2.452141,2.469479,2.464618,7.330545,6.624235,6.027066,16.46772,15.70047,14.7868,spiral
78,2.050780000000003,1.0031,0.4182699999999997,0.3545099999999994,0.39291,2.116946,2.251737,2.243857,2.247073,2.247121,1.223761,1.532515,1.419169,4.708961,4.948674,4.626919,merger
79,1.4801000000000002,0.7787299999999995,0.3956400000000002,0.2707699999999988,0.6437216,2.253789,2.495352,2.661496,2.672565,2.558978,4.532952,4.316014,3.559066,8.073493,9.614533,7.451995,spiral
80,1.89846,0.9167200000000016,0.4306999999999998,0.3705999999999996,0.7273707,2.392329,2.427387,2.435683,2.469096,2.45939,5.938925,4.352786,3.972849,17.48304,13.80621,13.96093,elliptical
81,1.93141,0.8267100000000003,0.385629999999999,0.2953899999999994,0.8094231,2.347772,2.451141,2.460756,2.449428,2.436527,4.393629,4.53087,4.101055,15.0162,15.14116,13.59778,elliptical
82,1.9445699999999988,0.8351300000000013,0.40123,0.3269500000000001,0.9658811,2.419748,2.40326,2.42346,2.426325,2.414092,4.09314,3.185869,3.124302,12.09619,10.72757,10.44199,elliptical
83,1.893259999999998,0.8645600000000009,0.4123199999999993,0.3149899999999999,0.8903707,2.408818,2.382754,2.388123,2.38565,2.389906,4.936156,3.476373,3.447322,13.73889,11.68775,11.64454,elliptical
84,2.0902800000000017,0.897969999999999,0.4394799999999996,0.3615600000000007,0.6593171,2.439554,2.48381,2.480334,2.481062,2.472238,5.08643,7.449129,7.032015,10.77315,20.28486,19.06584,elliptical
85,2.0666899999999995,0.95026,0.4024200000000011,0.3081199999999988,0.7093796,2.421611,2.451655,2.444558,2.467548,2.427377,4.254813,6.889492,6.103878,9.748809,21.09004,18.46228,elliptical
86,1.94641,1.0001500000000014,0.4220699999999979,0.3467700000000011,0.5791237,2.254516,2.337089,2.358759,2.36123,2.353844,2.274525,2.136179,2.012528,6.285933,7.036514,6.382071,elliptical
87,1.711800000000002,0.7563699999999987,0.3558400000000006,0.2603200000000001,0.6939709,2.365785,2.359929,2.384462,2.404375,2.42589,5.513676,4.854186,4.562141,12.92527,11.6787,11.03256,merger
88,1.9319400000000009,0.8826,0.4899400000000007,0.3127700000000004,0.8996408,1.707305,1.972751,1.994878,2.041957,2.022281,0.7463332,0.7492375,0.7005279,1.053175,1.353386,1.322506,merger
89,1.8682800000000004,0.8126499999999997,0.4554299999999998,0.3918499999999998,0.3291647,2.244428,2.264306,2.297294,2.317142,2.318327,4.255091,6.518059,5.64574,11.46749,19.75172,18.25185,merger
90,1.7775,0.5211899999999989,0.2310099999999995,0.2385099999999997,0.610182,2.25382,2.213731,2.241055,2.26994,2.265143,1.924251,2.086967,1.829556,8.269065,8.016439,7.729257,merger
91,1.475859999999999,0.7162299999999995,0.3828899999999997,0.3202099999999994,0.5817519,2.363683,2.529274,2.586343,2.549561,2.494076,11.23032,9.990249,8.462481,28.38479,24.67724,19.88982,spiral
92,0.6156700000000015,0.6030499999999996,0.4705200000000005,0.1728799999999992,0.5702462,2.088629,2.206031,2.28956,2.288179,2.3366,1.011337,2.296137,1.837395,5.150311,7.73656,5.571982,spiral
93,1.4921899999999972,0.6753900000000019,0.3835699999999988,0.255510000000001,0.949788,2.348988,2.399554,2.416743,2.463991,2.464553,4.282581,3.492575,3.044684,10.90634,9.228062,8.770439,spiral
94,1.661389999999999,0.7317,0.3922799999999995,0.2997800000000001,0.8654854,2.067824,2.246295,2.417011,2.465111,2.535141,10.33826,8.150592,7.929339,25.43705,16.17967,17.25362,spiral
95,1.6615300000000026,0.8401999999999994,0.4379899999999992,0.3088999999999995,0.6908169,2.526706,2.492664,2.431295,2.425246,2.388872,4.579451,4.544211,3.441279,8.355771,10.74242,8.717644,spiral
96,1.2922399999999996,0.8456599999999987,0.4888400000000015,0.2593300000000003,0.7595147,2.246379,2.331323,2.353942,2.35921,2.33591,1.743835,2.011969,1.904441,7.88309,6.665411,6.345941,merger
97,1.15531,0.6620400000000011,0.3936099999999989,0.2955499999999986,0.5082247,2.081597,2.148627,2.187178,2.205597,2.196648,1.565098,2.006998,1.933623,3.752278,5.590686,5.120327,merger
98,1.7522199999999977,0.8300600000000014,0.4993800000000004,0.3076399999999992,0.4608794,2.30409,2.504139,2.478551,2.446751,2.404042,5.23433,4.459234,3.51714,15.68331,14.31879,11.39875,merger
99,1.8141700000000007,1.539170000000002,0.5559599999999989,0.36524,0.9217497,0.756779,2.52646,2.435862,2.467012,2.46093,5.030539,3.602003,2.913255,16.014,10.73914,7.277655,elliptical
100,1.9296399999999991,0.8407699999999991,0.4104400000000012,0.2837899999999997,0.7806347,2.493915,2.477725,2.483909,2.488328,2.495847,9.596523,7.603882,7.41267,27.73627,25.69116,25.00991,elliptical
101,1.8958100000000009,0.8852700000000002,0.4009699999999991,0.3069200000000016,0.79794,2.511766,2.460343,2.46425,2.462072,2.45307,6.640289,4.860646,4.55013,17.94626,15.26276,14.60343,elliptical
102,1.838379999999999,0.866909999999999,0.4200800000000004,0.3333100000000009,0.8038736,2.429935,2.377896,2.385337,2.39163,2.384531,4.877156,3.740238,3.507433,14.40842,11.39026,10.6858,elliptical
103,1.877950000000002,0.5849499999999992,0.4286899999999995,0.1484400000000008,0.2508641,2.189439,2.381708,2.335011,2.338779,2.326277,2.334039,3.708456,3.428019,4.943146,9.596187,9.748534,merger
104,1.3411000000000008,0.6471899999999984,0.3346700000000027,0.2010999999999967,0.4882304,2.167428,2.180869,2.357647,2.369919,2.41451,5.963836,4.725285,4.107449,10.2175,10.12839,8.26651,spiral
105,1.4173299999999998,0.65395,0.3322000000000003,0.2392800000000008,0.6104109,2.364796,2.454999,2.48596,2.472156,2.492623,9.176867,7.83142,7.061509,19.63754,18.66671,17.03288,spiral
106,1.9137299999999973,0.7319800000000001,0.4177300000000024,0.2807299999999983,0.5622208,1.953891,2.072533,2.180423,2.279545,2.342052,2.623976,3.108372,2.711575,4.217824,7.189594,6.421939,merger
107,1.3970100000000016,0.905619999999999,0.5188500000000005,0.2957999999999998,0.7840333,2.519192,2.501665,2.465516,2.436976,2.460904,3.033772,2.237345,2.009252,5.771684,5.330086,5.043399,merger
108,1.4179700000000004,0.8645999999999994,0.4002000000000016,0.3530699999999989,0.8359015,2.011354,2.023669,2.326873,2.676343,2.560389,5.442954,4.227347,3.774427,16.25652,7.73822,7.865478,spiral
109,1.8618799999999995,0.8934999999999995,0.4250900000000008,0.3128399999999995,0.6242248,2.32537,2.326888,2.339382,2.310215,2.313129,2.995388,2.598376,2.498686,10.25977,8.830495,8.780673,elliptical
110,1.2707599999999992,0.121500000000001,0.3463499999999975,-0.9073499999999974,0.3928096,2.112053,2.128678,2.300676,2.313858,0.6731024,6.704854,5.499919,-9999.0,15.13823,13.98789,-9999.0,merger
111,1.837469999999998,0.8871099999999998,0.3754200000000001,0.2711000000000005,0.6860392,2.514051,2.506991,2.495073,2.517406,2.503685,10.00761,7.676082,5.737225,27.89157,25.45913,18.98416,elliptical
112,1.8786799999999992,0.7727499999999985,0.72973,0.2085800000000013,0.7000375,2.182278,2.197566,2.351795,2.349249,2.496524,2.496615,3.229827,2.916711,4.252597,8.713913,7.281728,merger
113,1.8705700000000007,0.794080000000001,0.3766799999999985,0.2981899999999999,0.7930467,2.399534,2.380528,2.390602,2.381958,2.406777,3.548307,2.97602,2.773851,10.75948,9.857406,9.466365,elliptical
114,1.9568200000000004,0.8462899999999998,0.4243300000000012,0.3015699999999999,0.7428781,2.434383,2.425773,2.450024,2.438399,2.437666,7.958127,7.617906,6.696929,28.5081,27.16144,24.99771,merger
115,1.854409999999998,0.7789400000000004,0.3666800000000005,0.3075900000000011,0.5749806,2.250556,2.326351,2.344749,2.339914,2.314925,1.566217,3.032844,2.258843,4.941826,16.89981,13.38488,merger
116,1.7074400000000018,0.7880000000000003,0.3907099999999985,0.3356400000000015,0.5332968,2.508724,2.60821,2.623761,2.609817,2.590106,9.971869,9.259439,9.603271,21.41725,22.78956,26.91444,spiral
117,2.2761000000000013,1.034130000000001,0.516,0.3831999999999986,0.5454367,2.493298,2.424228,2.39754,2.381929,2.385182,6.296986,5.073234,4.031916,14.78542,16.30291,15.14534,merger
118,1.1953500000000012,0.5901599999999974,0.3452100000000015,0.138939999999998,0.3390324,2.282893,2.460939,2.466974,2.43856,2.441557,2.397861,2.3824,2.063614,8.143396,6.114937,5.494513,merger
119,1.2354900000000022,0.9028899999999992,0.3939399999999988,0.2550699999999999,0.7046809,1.933421,1.934194,2.036355,2.07928,2.114868,4.903856,4.77117,4.554015,9.792535,9.510575,9.374256,spiral
120,1.91582,0.8476499999999998,0.3933400000000002,0.2394400000000001,0.7038665,2.247505,2.398583,2.413312,2.407096,2.40285,4.48026,3.780968,2.967478,13.84126,12.15992,9.930826,elliptical
121,1.888349999999999,0.9443300000000008,0.4493299999999998,0.3243100000000005,0.705786,2.555483,2.576,2.431599,2.387438,2.415916,5.471317,3.374897,2.971836,13.68596,8.143965,7.42238,merger
122,1.85765,0.6715800000000023,0.423099999999998,0.3061000000000007,0.5854284,2.251946,2.339849,2.380652,2.359738,2.395528,3.095123,3.818919,3.82623,5.174814,8.263009,11.47734,merger
123,1.806169999999998,0.98461,0.4632500000000021,0.3155499999999982,0.7985259,1.802341,2.260056,2.399299,2.505646,2.561985,3.779945,3.61368,2.963639,10.78335,8.24472,6.05266,spiral
124,1.9531600000000005,0.9461899999999996,0.4150299999999998,0.3086600000000015,0.6912106,2.460912,2.411723,2.411839,2.405941,2.411711,6.392527,4.558059,4.393712,18.74322,15.58931,16.06907,elliptical
125,1.4364599999999983,0.559800000000001,0.2791499999999995,0.2080399999999986,0.850218,2.311899,2.169382,2.266496,2.292762,2.350523,6.659531,10.25999,7.312883,10.35429,18.78553,12.01704,spiral
126,1.3689099999999996,0.6459899999999994,0.3696300000000008,0.2303800000000002,0.9118576,1.869779,2.029906,2.20771,2.282778,2.347896,6.658164,5.906975,5.421226,11.99009,11.61183,10.79558,spiral
127,1.8599999999999997,0.8543800000000008,0.3976500000000005,0.3187899999999999,0.6977188,2.335509,2.287587,2.306842,2.329262,2.310611,2.75176,2.209019,2.153894,8.155549,7.558405,7.386188,elliptical
128,1.7007400000000017,0.6433400000000002,0.3310899999999996,0.2299699999999997,0.7236177,2.170797,2.300398,2.439176,2.503153,2.533874,9.07869,8.895478,8.392317,20.25057,19.16455,18.94651,spiral
129,1.1941799999999994,0.3986999999999998,0.2468699999999994,0.2158499999999996,0.6412259,2.024916,1.949329,2.052984,2.120201,2.170734,4.540056,4.37277,4.31411,9.999393,8.881357,9.666264,merger
130,2.087799999999998,0.9368100000000013,0.4584899999999994,0.3738200000000002,0.4467746,2.145623,2.377659,2.386952,2.410913,2.404603,2.545208,4.313097,3.272181,4.291186,14.44399,12.19891,merger
131,1.43393,0.65578,0.3135499999999993,0.1696299999999997,0.899846,1.930798,2.137365,2.276283,2.311787,2.439314,6.116075,7.068346,5.460649,9.414154,14.0728,10.01203,spiral
132,1.1443099999999973,0.4564400000000006,0.2611600000000003,0.1439400000000006,0.8089061,1.99069,2.036613,2.107914,2.146788,2.216897,7.13718,6.813877,5.803831,14.61154,12.61105,9.932861,spiral
133,1.8043900000000013,1.211789999999997,0.4701200000000014,0.3758899999999983,0.7014437,2.275637,2.391373,2.412306,2.412532,2.417474,1.640082,2.242577,1.994252,2.719966,6.200073,4.834518,elliptical
134,2.01071,0.8920300000000001,0.4022199999999998,0.3074199999999987,0.8855605,2.327855,2.453479,2.454141,2.475707,2.460443,9.363844,4.866422,3.915954,19.544,15.07501,12.20937,elliptical
135,1.9784900000000007,0.94538,0.4254800000000003,0.3642900000000004,0.8100556,2.426939,2.351504,2.386984,2.392535,2.389841,5.425889,3.763301,3.556883,15.7581,13.16401,12.81335,elliptical
136,1.9617499999999983,0.6869200000000006,0.3613399999999984,0.2673900000000024,0.6266975,1.674344,2.027378,2.175792,2.208407,2.255738,1.729802,2.511719,2.038314,2.384351,5.719931,4.125741,spiral
